n_voters,n_candidates,n_splits,pref_dist,axiom_name,possible_violations,total_violations,non_violating_rule_names
41,12,50,preflib,Weak Consistency,0,0,Counter()
37,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
37,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
37,12,50,preflib,Strong Consistency,1,1,Counter()
37,12,50,preflib,Weak Consistency,0,0,Counter()
28,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
28,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
28,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
28,12,50,preflib,Weak Consistency,0,0,Counter()
17,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
17,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
17,12,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
17,12,50,preflib,Weak Consistency,0,0,Counter()
16,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
16,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
16,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
16,12,50,preflib,Weak Consistency,0,0,Counter()
16,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
16,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
16,12,50,preflib,Strong Consistency,1,1,Counter()
16,12,50,preflib,Weak Consistency,0,0,Counter()
17,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
17,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
17,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
17,12,50,preflib,Weak Consistency,0,0,Counter()
18,12,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
18,12,50,preflib,Monotonicity,1,0,Counter({'Plurality': 1})
18,12,50,preflib,Strong Consistency,0,0,Counter()
18,12,50,preflib,Weak Consistency,0,0,Counter()
29,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
29,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
29,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
29,12,50,preflib,Weak Consistency,0,0,Counter()
15,12,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
15,12,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
15,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
15,12,50,preflib,Weak Consistency,0,0,Counter()
18,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
18,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
18,12,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
18,12,50,preflib,Weak Consistency,0,0,Counter()
16,12,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
16,12,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
16,12,50,preflib,Strong Consistency,1,1,Counter()
16,12,50,preflib,Weak Consistency,0,0,Counter()
8,12,50,preflib,Reversal Consistency,1,0,Counter({'Anti-Plurality': 1})
8,12,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
8,12,50,preflib,Strong Consistency,0,0,Counter()
8,12,50,preflib,Weak Consistency,0,0,Counter()
13,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
13,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
13,13,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
13,13,50,preflib,Weak Consistency,0,0,Counter()
12,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
12,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
12,13,50,preflib,Strong Consistency,0,0,Counter()
12,13,50,preflib,Weak Consistency,0,0,Counter()
6,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
6,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
6,13,50,preflib,Strong Consistency,0,0,Counter()
6,13,50,preflib,Weak Consistency,0,0,Counter()
35,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
35,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
35,13,50,preflib,Strong Consistency,0,0,Counter()
35,13,50,preflib,Weak Consistency,0,0,Counter()
19,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
19,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
19,13,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
19,13,50,preflib,Weak Consistency,0,0,Counter()
16,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
16,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
16,13,50,preflib,Strong Consistency,0,0,Counter()
16,13,50,preflib,Weak Consistency,0,0,Counter()
25,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
25,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
25,13,50,preflib,Strong Consistency,0,0,Counter()
25,13,50,preflib,Weak Consistency,0,0,Counter()
31,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
31,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
31,13,50,preflib,Strong Consistency,1,1,Counter()
31,13,50,preflib,Weak Consistency,0,0,Counter()
37,13,50,preflib,Reversal Consistency,1,0,Counter({'Anti-Plurality': 1})
37,13,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
37,13,50,preflib,Strong Consistency,0,0,Counter()
37,13,50,preflib,Weak Consistency,0,0,Counter()
30,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
30,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
30,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
30,13,50,preflib,Weak Consistency,0,0,Counter()
13,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
13,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
13,13,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
13,13,50,preflib,Weak Consistency,0,0,Counter()
12,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
12,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
12,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
12,13,50,preflib,Weak Consistency,0,0,Counter()
16,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
16,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
16,13,50,preflib,Strong Consistency,0,0,Counter()
16,13,50,preflib,Weak Consistency,0,0,Counter()
16,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
16,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
16,13,50,preflib,Strong Consistency,0,0,Counter()
16,13,50,preflib,Weak Consistency,0,0,Counter()
12,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
12,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
12,13,50,preflib,Strong Consistency,0,0,Counter()
12,13,50,preflib,Weak Consistency,0,0,Counter()
21,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
21,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
21,13,50,preflib,Strong Consistency,1,1,Counter()
21,13,50,preflib,Weak Consistency,0,0,Counter()
20,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
20,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
20,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
20,13,50,preflib,Weak Consistency,0,0,Counter()
9,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
9,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
9,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
9,13,50,preflib,Weak Consistency,0,0,Counter()
17,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
17,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
17,13,50,preflib,Strong Consistency,0,0,Counter()
17,13,50,preflib,Weak Consistency,0,0,Counter()
13,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
13,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
13,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
13,13,50,preflib,Weak Consistency,0,0,Counter()
16,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
16,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
16,13,50,preflib,Strong Consistency,0,0,Counter()
16,13,50,preflib,Weak Consistency,0,0,Counter()
13,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
13,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
13,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
13,13,50,preflib,Weak Consistency,0,0,Counter()
38,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
38,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
38,13,50,preflib,Strong Consistency,0,0,Counter()
38,13,50,preflib,Weak Consistency,0,0,Counter()
21,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
21,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
21,13,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
21,13,50,preflib,Weak Consistency,0,0,Counter()
13,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
13,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
13,13,50,preflib,Strong Consistency,0,0,Counter()
13,13,50,preflib,Weak Consistency,0,0,Counter()
37,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
37,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
37,13,50,preflib,Strong Consistency,0,0,Counter()
37,13,50,preflib,Weak Consistency,0,0,Counter()
32,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
32,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
32,13,50,preflib,Strong Consistency,1,1,Counter()
32,13,50,preflib,Weak Consistency,0,0,Counter()
32,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
32,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
32,13,50,preflib,Strong Consistency,1,1,Counter()
32,13,50,preflib,Weak Consistency,0,0,Counter()
16,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
16,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
16,13,50,preflib,Strong Consistency,1,1,Counter()
16,13,50,preflib,Weak Consistency,0,0,Counter()
13,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
13,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
13,13,50,preflib,Strong Consistency,0,0,Counter()
13,13,50,preflib,Weak Consistency,0,0,Counter()
17,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
17,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
17,13,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
17,13,50,preflib,Weak Consistency,0,0,Counter()
29,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
29,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
29,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
29,13,50,preflib,Weak Consistency,0,0,Counter()
25,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
25,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
25,13,50,preflib,Strong Consistency,0,0,Counter()
25,13,50,preflib,Weak Consistency,0,0,Counter()
24,13,50,preflib,Reversal Consistency,1,0,Counter({'Plurality Veto': 1})
24,13,50,preflib,Monotonicity,1,0,Counter({'Plurality Veto': 1})
24,13,50,preflib,Strong Consistency,0,0,Counter()
24,13,50,preflib,Weak Consistency,0,0,Counter()
48,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
48,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
48,13,50,preflib,Strong Consistency,0,0,Counter()
48,13,50,preflib,Weak Consistency,0,0,Counter()
13,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
13,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
13,13,50,preflib,Strong Consistency,0,0,Counter()
13,13,50,preflib,Weak Consistency,0,0,Counter()
49,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
49,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
49,13,50,preflib,Strong Consistency,0,0,Counter()
49,13,50,preflib,Weak Consistency,0,0,Counter()
24,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
24,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
24,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
24,13,50,preflib,Weak Consistency,0,0,Counter()
38,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
38,13,50,preflib,Monotonicity,1,1,Counter()
38,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
38,13,50,preflib,Weak Consistency,0,0,Counter()
30,13,50,preflib,Reversal Consistency,1,0,Counter({'Plurality Veto': 1})
30,13,50,preflib,Monotonicity,1,0,Counter({'Plurality Veto': 1})
30,13,50,preflib,Strong Consistency,1,1,Counter()
30,13,50,preflib,Weak Consistency,0,0,Counter()
10,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
10,13,50,preflib,Monotonicity,1,0,Counter({'Plurality Veto': 1})
10,13,50,preflib,Strong Consistency,0,0,Counter()
10,13,50,preflib,Weak Consistency,0,0,Counter()
10,13,50,preflib,Reversal Consistency,1,0,Counter({'Anti-Plurality': 1})
10,13,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
10,13,50,preflib,Strong Consistency,0,0,Counter()
10,13,50,preflib,Weak Consistency,0,0,Counter()
52,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
52,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
52,13,50,preflib,Strong Consistency,0,0,Counter()
52,13,50,preflib,Weak Consistency,0,0,Counter()
31,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
31,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
31,13,50,preflib,Strong Consistency,0,0,Counter()
31,13,50,preflib,Weak Consistency,0,0,Counter()
16,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
16,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
16,13,50,preflib,Strong Consistency,1,1,Counter()
16,13,50,preflib,Weak Consistency,0,0,Counter()
18,13,50,preflib,Reversal Consistency,1,0,Counter({'Anti-Plurality': 1})
18,13,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
18,13,50,preflib,Strong Consistency,1,0,Counter({'Anti-Plurality': 1})
18,13,50,preflib,Weak Consistency,0,0,Counter()
12,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
12,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
12,13,50,preflib,Strong Consistency,0,0,Counter()
12,13,50,preflib,Weak Consistency,0,0,Counter()
27,13,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
27,13,50,preflib,Monotonicity,1,0,Counter({'Plurality': 1})
27,13,50,preflib,Strong Consistency,1,0,Counter({'Plurality': 1})
27,13,50,preflib,Weak Consistency,0,0,Counter()
16,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
16,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
16,13,50,preflib,Strong Consistency,1,1,Counter()
16,13,50,preflib,Weak Consistency,0,0,Counter()
60,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
60,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
60,13,50,preflib,Strong Consistency,0,0,Counter()
60,13,50,preflib,Weak Consistency,0,0,Counter()
31,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
31,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
31,13,50,preflib,Strong Consistency,0,0,Counter()
31,13,50,preflib,Weak Consistency,0,0,Counter()
42,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
42,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
42,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
42,13,50,preflib,Weak Consistency,0,0,Counter()
30,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
30,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
30,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
30,13,50,preflib,Weak Consistency,0,0,Counter()
40,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
40,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
40,13,50,preflib,Strong Consistency,0,0,Counter()
40,13,50,preflib,Weak Consistency,0,0,Counter()
14,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
14,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
14,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
14,13,50,preflib,Weak Consistency,0,0,Counter()
17,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
17,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
17,13,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
17,13,50,preflib,Weak Consistency,0,0,Counter()
31,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
31,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
31,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
31,13,50,preflib,Weak Consistency,0,0,Counter()
32,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
32,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
32,13,50,preflib,Strong Consistency,0,0,Counter()
32,13,50,preflib,Weak Consistency,0,0,Counter()
19,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
19,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
19,13,50,preflib,Strong Consistency,1,1,Counter()
19,13,50,preflib,Weak Consistency,0,0,Counter()
14,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
14,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
14,13,50,preflib,Strong Consistency,1,1,Counter()
14,13,50,preflib,Weak Consistency,0,0,Counter()
39,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
39,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
39,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
39,13,50,preflib,Weak Consistency,0,0,Counter()
13,13,50,preflib,Reversal Consistency,1,0,Counter({'Anti-Plurality': 1})
13,13,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
13,13,50,preflib,Strong Consistency,0,0,Counter()
13,13,50,preflib,Weak Consistency,0,0,Counter()
22,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
22,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
22,13,50,preflib,Strong Consistency,0,0,Counter()
22,13,50,preflib,Weak Consistency,0,0,Counter()
21,13,50,preflib,Reversal Consistency,1,0,Counter({'Anti-Plurality': 1})
21,13,50,preflib,Monotonicity,1,0,Counter({'Anti-Plurality': 1})
21,13,50,preflib,Strong Consistency,0,0,Counter()
21,13,50,preflib,Weak Consistency,0,0,Counter()
35,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
35,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
35,13,50,preflib,Strong Consistency,0,0,Counter()
35,13,50,preflib,Weak Consistency,0,0,Counter()
29,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
29,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
29,13,50,preflib,Strong Consistency,1,1,Counter()
29,13,50,preflib,Weak Consistency,0,0,Counter()
22,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
22,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
22,13,50,preflib,Strong Consistency,0,0,Counter()
22,13,50,preflib,Weak Consistency,0,0,Counter()
42,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
42,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
42,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
42,13,50,preflib,Weak Consistency,0,0,Counter()
14,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
14,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
14,13,50,preflib,Strong Consistency,0,0,Counter()
14,13,50,preflib,Weak Consistency,0,0,Counter()
34,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
34,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
34,13,50,preflib,Strong Consistency,0,0,Counter()
34,13,50,preflib,Weak Consistency,0,0,Counter()
32,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
32,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
32,13,50,preflib,Strong Consistency,0,0,Counter()
32,13,50,preflib,Weak Consistency,0,0,Counter()
12,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
12,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
12,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
12,13,50,preflib,Weak Consistency,0,0,Counter()
11,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
11,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
11,13,50,preflib,Strong Consistency,1,1,Counter()
11,13,50,preflib,Weak Consistency,0,0,Counter()
8,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
8,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
8,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
8,13,50,preflib,Weak Consistency,0,0,Counter()
37,13,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
37,13,50,preflib,Monotonicity,1,0,Counter({'Plurality': 1})
37,13,50,preflib,Strong Consistency,1,0,Counter({'Plurality': 1})
37,13,50,preflib,Weak Consistency,0,0,Counter()
17,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
17,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
17,13,50,preflib,Strong Consistency,0,0,Counter()
17,13,50,preflib,Weak Consistency,0,0,Counter()
13,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
13,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
13,13,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
13,13,50,preflib,Weak Consistency,0,0,Counter()
28,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
28,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
28,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
28,13,50,preflib,Weak Consistency,0,0,Counter()
24,13,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
24,13,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
24,13,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
24,13,50,preflib,Weak Consistency,0,0,Counter()
37,13,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
37,13,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
